	index	i	id	isParent	name	level	pid	pname
1794	1451	25	A0D0R0Q	True	油菜籽单位面积产量	2	A0D0R	主要农作物单位面积产量
1795	1452	26	A0D0R0R	True	芝麻单位面积产量	2	A0D0R	主要农作物单位面积产量
1796	1453	27	A0D0R0S	True	胡麻籽单位面积产量	2	A0D0R	主要农作物单位面积产量
1797	1454	28	A0D0R0T	True	葵花籽单位面积产量	2	A0D0R	主要农作物单位面积产量
1798	1455	29	A0D0R0U	True	麻类单位面积产量	2	A0D0R	主要农作物单位面积产量
1799	1456	30	A0D0R0V	True	黄红麻单位面积产量	2	A0D0R	主要农作物单位面积产量
1800	1457	31	A0D0R0W	True	大麻单位面积产量	2	A0D0R	主要农作物单位面积产量
1801	1458	32	A0D0R0X	True	苎麻单位面积产量	2	A0D0R	主要农作物单位面积产量
1802	1459	33	A0D0R0Y	True	亚麻单位面积产量	2	A0D0R	主要农作物单位面积产量
1803	1460	34	A0D0R0Z	True	烟叶单位面积产量	2	A0D0R	主要农作物单位面积产量
1804	1461	35	A0D0R10	True	烤烟单位面积产量	2	A0D0R	主要农作物单位面积产量
1805	1462	36	A0D0R11	True	糖料单位面积产量	2	A0D0R	主要农作物单位面积产量
1806	1463	37	A0D0R12	True	甘蔗单位面积产量	2	A0D0R	主要农作物单位面积产量
1807	1464	38	A0D0R13	True	甜菜单位面积产量	2	A0D0R	主要农作物单位面积产量
1808	1465	39	A0D0R14	True	蔬菜单位面积产量	2	A0D0R	主要农作物单位面积产量
1809	1466	0	A0D0S01	True	果园面积	2	A0D0S	果园面积
1810	1467	1	A0D0S02	True	香蕉园面积	2	A0D0S	果园面积
1811	1468	2	A0D0S03	True	苹果园面积	2	A0D0S	果园面积
1812	1469	3	A0D0S04	True	柑桔园面积	2	A0D0S	果园面积
1813	1470	4	A0D0S05	True	梨园面积	2	A0D0S	果园面积
1814	1471	5	A0D0S06	True	葡萄园面积	2	A0D0S	果园面积
1815	1472	0	A0D0T01	True	瓜果类面积	2	A0D0T	瓜果类面积
1816	1473	1	A0D0T02	True	西瓜面积	2	A0D0T	瓜果类面积
1817	1474	2	A0D0T03	True	甜瓜面积	2	A0D0T	瓜果类面积
1818	1475	3	A0D0T04	True	草莓播种面积	2	A0D0T	瓜果类面积
1819	1476	0	A0D0U01	True	实有茶园面积	2	A0D0U	茶园面积
1820	1477	1	A0D0U02	True	本年采摘茶园面积	2	A0D0U	茶园面积
1821	1478	0	A0D0V01	True	茶叶产量	2	A0D0V	茶叶、水果产量
1822	1479	1	A0D0V02	True	红茶产量	2	A0D0V	茶叶、水果产量
1823	1480	2	A0D0V03	True	绿茶产量	2	A0D0V	茶叶、水果产量
1824	1481	3	A0D0V04	True	水果产量	2	A0D0V	茶叶、水果产量
1825	1482	4	A0D0V05	True	香蕉产量	2	A0D0V	茶叶、水果产量
1826	1483	5	A0D0V06	True	苹果产量	2	A0D0V	茶叶、水果产量
1827	1484	6	A0D0V07	True	柑桔产量	2	A0D0V	茶叶、水果产量
1828	1485	7	A0D0V08	True	梨产量	2	A0D0V	茶叶、水果产量
1829	1486	8	A0D0V09	True	葡萄产量	2	A0D0V	茶叶、水果产量
1830	1487	9	A0D0V0A	True	菠萝产量	2	A0D0V	茶叶、水果产量
1831	1488	10	A0D0V0B	True	红枣产量	2	A0D0V	茶叶、水果产量
1832	1489	11	A0D0V0C	True	柿子产量	2	A0D0V	茶叶、水果产量
1833	1490	12	A0D0V0D	True	园林水果产量	2	A0D0V	茶叶、水果产量
1834	1491	13	A0D0V0E	True	瓜果类产量	2	A0D0V	茶叶、水果产量
1835	1492	14	A0D0V0F	True	西瓜产量	2	A0D0V	茶叶、水果产量
1836	1493	15	A0D0V0G	True	甜瓜产量	2	A0D0V	茶叶、水果产量
1837	1494	16	A0D0V0H	True	草莓产量	2	A0D0V	茶叶、水果产量
1838	1495	0	A0D0W01	True	瓜类单位面积产量	2	A0D0W	瓜果类单位面积产量
1839	1496	1	A0D0W02	True	西瓜单位面积产量	2	A0D0W	瓜果类单位面积产量
1840	1497	2	A0D0W03	True	甜瓜单位面积产量	2	A0D0W	瓜果类单位面积产量
1841	1498	3	A0D0W04	True	草莓单位面积产量	2	A0D0W	瓜果类单位面积产量
1842	1499	0	A0D0X01	True	木材产量	2	A0D0X	主要林产品产量
1843	1500	1	A0D0X02	True	橡胶产量	2	A0D0X	主要林产品产量
1844	1501	2	A0D0X03	True	松脂产量	2	A0D0X	主要林产品产量
1845	1502	3	A0D0X04	True	生漆产量	2	A0D0X	主要林产品产量
1846	1503	4	A0D0X05	True	油桐籽产量	2	A0D0X	主要林产品产量
1847	1504	5	A0D0X06	True	油茶籽产量	2	A0D0X	主要林产品产量
1848	1505	6	A0D0X07	True	乌桕籽产量	2	A0D0X	主要林产品产量
1849	1506	7	A0D0X08	True	五倍籽产量	2	A0D0X	主要林产品产量
1850	1507	8	A0D0X09	True	棕片产量	2	A0D0X	主要林产品产量
1851	1508	9	A0D0X0B	True	竹笋片产量	2	A0D0X	主要林产品产量
1852	1509	10	A0D0X0C	True	紫胶产量	2	A0D0X	主要林产品产量
1853	1510	0	A0D0Y01	True	大牲畜年底头数	2	A0D0Y	牲畜饲养
1854	1511	1	A0D0Y02	True	牛期末数量	2	A0D0Y	牲畜饲养
1855	1512	2	A0D0Y03	True	马期末数量	2	A0D0Y	牲畜饲养
1856	1513	3	A0D0Y04	True	驴期末数量	2	A0D0Y	牲畜饲养
1857	1514	4	A0D0Y05	True	骡期末数量	2	A0D0Y	牲畜饲养
1858	1515	5	A0D0Y06	True	骆驼期末数量	2	A0D0Y	牲畜饲养
1859	1516	6	A0D0Y08	True	猪年底头数	2	A0D0Y	牲畜饲养
1860	1517	7	A0D0Y09	True	羊年底只数	2	A0D0Y	牲畜饲养
1861	1518	8	A0D0Y0A	True	山羊期末数量	2	A0D0Y	牲畜饲养
1862	1519	9	A0D0Y0B	True	绵羊期末数量	2	A0D0Y	牲畜饲养
1863	1520	0	A0D0Z01	True	猪出栏数量	2	A0D0Z	牲畜出栏量
1864	1521	1	A0D0Z02	True	牛出栏数量	2	A0D0Z	牲畜出栏量
1865	1522	2	A0D0Z03	True	羊出栏数量	2	A0D0Z	牲畜出栏量
1866	1523	3	A0D0Z04	True	家禽出栏量	2	A0D0Z	牲畜出栏量
1867	1524	0	A0D1001	True	肉类产量	2	A0D10	畜产品产量
1868	1525	1	A0D1002	True	猪肉产量	2	A0D10	畜产品产量
1869	1526	2	A0D1003	True	牛肉产量	2	A0D10	畜产品产量
1870	1527	3	A0D1004	True	羊肉产量	2	A0D10	畜产品产量
1871	1528	4	A0D1005	True	牛奶产量	2	A0D10	畜产品产量
1872	1529	5	A0D1006	True	绵羊毛产量	2	A0D10	畜产品产量
1873	1530	6	A0D1007	True	细羊毛产量	2	A0D10	畜产品产量
1874	1531	7	A0D1008	True	半细羊毛产量	2	A0D10	畜产品产量
1875	1532	8	A0D1009	True	山羊毛产量	2	A0D10	畜产品产量
1876	1533	9	A0D100A	True	羊绒产量	2	A0D10	畜产品产量
1877	1534	10	A0D100B	True	禽蛋产量	2	A0D10	畜产品产量
1878	1535	11	A0D100C	True	蜂蜜产量	2	A0D10	畜产品产量
1879	1536	0	A0D1101	True	水产品总产量	2	A0D11	水产品产量
1880	1537	1	A0D1102	True	捕捞产量	2	A0D11	水产品产量
1881	1538	2	A0D1103	True	养殖产量	2	A0D11	水产品产量
1882	1539	3	A0D1104	True	鱼类产量	2	A0D11	水产品产量
1883	1540	4	A0D1105	True	虾蟹类产量	2	A0D11	水产品产量
1884	1541	5	A0D1106	True	贝类产量	2	A0D11	水产品产量
1885	1542	6	A0D1107	True	藻类产量	2	A0D11	水产品产量
1886	1543	7	A0D1109	True	海水产品产量	2	A0D11	水产品产量
1887	1544	8	A0D110A	True	海洋捕捞产量	2	A0D11	水产品产量
1888	1545	9	A0D110B	True	海水养殖产量	2	A0D11	水产品产量
1889	1546	10	A0D110C	True	天然生产海水产品产量	2	A0D11	水产品产量
1890	1547	11	A0D110D	True	人工养殖海水产品产量	2	A0D11	水产品产量
1891	1548	12	A0D110E	True	鱼类海水产品产量	2	A0D11	水产品产量
1892	1549	13	A0D110F	True	虾蟹类海水产品产量	2	A0D11	水产品产量
1893	1550	14	A0D110G	True	贝类海水产品产量	2	A0D11	水产品产量
1894	1551	15	A0D110H	True	藻类海水产品产量	2	A0D11	水产品产量
1895	1552	16	A0D110J	True	淡水产品产量	2	A0D11	水产品产量
1896	1553	17	A0D110K	True	淡水捕捞产量	2	A0D11	水产品产量
1897	1554	18	A0D110L	True	淡水养殖产量	2	A0D11	水产品产量
1898	1555	19	A0D110M	True	天然生产淡水产品产量	2	A0D11	水产品产量
1899	1556	20	A0D110N	True	人工养殖淡水产品产量	2	A0D11	水产品产量
1900	1557	21	A0D110O	True	鱼类淡水产品产量	2	A0D11	水产品产量
1901	1558	22	A0D110P	True	虾蟹类淡水产品产量	2	A0D11	水产品产量
1902	1559	23	A0D110Q	True	贝类淡水产品产量	2	A0D11	水产品产量
1903	1560	0	A0D1201	True	农村居民人均粮食出售量	2	A0D12	农村居民家庭平均每人出售主要农产品
1904	1561	1	A0D1202	True	农村居民人均棉花出售量	2	A0D12	农村居民家庭平均每人出售主要农产品
1905	1562	2	A0D1203	True	农村居民人均油料出售量	2	A0D12	农村居民家庭平均每人出售主要农产品
1906	1563	3	A0D1204	True	农村居民人均麻类出售量	2	A0D12	农村居民家庭平均每人出售主要农产品
1907	1564	4	A0D1205	True	农村居民人均烟叶出售量	2	A0D12	农村居民家庭平均每人出售主要农产品
1908	1565	5	A0D1206	True	农村居民人均蔬菜出售量	2	A0D12	农村居民家庭平均每人出售主要农产品
1909	1566	6	A0D1207	True	农村居民人均水果出售量	2	A0D12	农村居民家庭平均每人出售主要农产品
1910	1567	0	A0D1301	True	农村居民人均猪肉出售量	2	A0D13	农村居民家庭平均每人出售主要畜产品及水产品
1911	1568	1	A0D1302	True	农村居民人均羊肉出售量	2	A0D13	农村居民家庭平均每人出售主要畜产品及水产品
1912	1569	2	A0D1303	True	农村居民人均牛肉出售量	2	A0D13	农村居民家庭平均每人出售主要畜产品及水产品
1913	1570	3	A0D1304	True	农村居民人均家禽出售量	2	A0D13	农村居民家庭平均每人出售主要畜产品及水产品
1914	1571	4	A0D1305	True	农村居民人均蛋类出售量	2	A0D13	农村居民家庭平均每人出售主要畜产品及水产品
1915	1572	5	A0D1306	True	农村居民人均牛羊奶出售量	2	A0D13	农村居民家庭平均每人出售主要畜产品及水产品
1916	1573	6	A0D1307	True	农村居民人均蚕茧出售量	2	A0D13	农村居民家庭平均每人出售主要畜产品及水产品
1917	1574	7	A0D1308	True	农村居民人均水产品出售量	2	A0D13	农村居民家庭平均每人出售主要畜产品及水产品
1918	1575	0	A0D1401	True	人均粮食产量	2	A0D14	按人口平均的主要农产品产量
1919	1576	1	A0D1402	True	人均棉花产量	2	A0D14	按人口平均的主要农产品产量
1920	1577	2	A0D1403	True	人均油料产量	2	A0D14	按人口平均的主要农产品产量
1921	1578	3	A0D1404	True	人均糖料产量	2	A0D14	按人口平均的主要农产品产量
1922	1579	4	A0D1405	True	人均水果产量	2	A0D14	按人口平均的主要农产品产量
1923	1580	5	A0D1406	True	人均园林水果产量	2	A0D14	按人口平均的主要农产品产量
1924	1581	6	A0D1407	True	人均瓜果类产量	2	A0D14	按人口平均的主要农产品产量
1925	1582	7	A0D1408	True	人均蔬菜产量	2	A0D14	按人口平均的主要农产品产量
1926	1583	0	A0D1501	True	劳均粮食产量	2	A0D15	平均每一农业劳动力生产的主要农产品
1927	1584	1	A0D1502	True	劳均棉花产量	2	A0D15	平均每一农业劳动力生产的主要农产品
1928	1585	2	A0D1503	True	劳均油料产量	2	A0D15	平均每一农业劳动力生产的主要农产品
1929	1586	3	A0D1504	True	劳均糖料产量	2	A0D15	平均每一农业劳动力生产的主要农产品
1930	1587	4	A0D1505	True	劳均水果产量	2	A0D15	平均每一农业劳动力生产的主要农产品
1931	1588	5	A0D1506	True	劳均园林水果产量	2	A0D15	平均每一农业劳动力生产的主要农产品
1932	1589	6	A0D1507	True	劳均瓜果类产量	2	A0D15	平均每一农业劳动力生产的主要农产品
1933	1590	7	A0D1508	True	劳均蔬菜产量	2	A0D15	平均每一农业劳动力生产的主要农产品
1934	1591	0	A0D1701	True	水产品养殖面积	2	A0D17	水产养殖面积
1935	1592	1	A0D1702	True	内陆养殖面积	2	A0D17	水产养殖面积
1936	1593	2	A0D1703	True	海水养殖面积	2	A0D17	水产养殖面积
1937	1594	3	A0D1704	True	浅海养殖面积	2	A0D17	水产养殖面积
1938	1595	4	A0D1705	True	滩涂养殖面积	2	A0D17	水产养殖面积
1939	1596	5	A0D1706	True	陆基养殖面积	2	A0D17	水产养殖面积
1940	1597	6	A0D1707	True	池塘养殖面积	2	A0D17	水产养殖面积
1941	1598	7	A0D1708	True	湖泊养殖面积	2	A0D17	水产养殖面积
1942	1599	8	A0D1709	True	河沟养殖面积	2	A0D17	水产养殖面积
1943	1600	9	A0D170A	True	水库养殖面积	2	A0D17	水产养殖面积
1944	1601	10	A0D170B	True	其他养殖面积	2	A0D17	水产养殖面积
1945	1602	0	A0D1801	True	受灾面积	2	A0D18	受灾和成灾面积
1946	1603	1	A0D1802	True	水灾受灾面积	2	A0D18	受灾和成灾面积
1947	1604	2	A0D1803	True	旱灾受灾面积	2	A0D18	受灾和成灾面积
1948	1605	3	A0D1804	True	风雹灾受灾面积	2	A0D18	受灾和成灾面积
1949	1606	4	A0D1805	True	冷冻灾受灾面积	2	A0D18	受灾和成灾面积
1950	1607	5	A0D1806	True	成灾面积	2	A0D18	受灾和成灾面积
1951	1608	6	A0D1807	True	水灾成灾面积	2	A0D18	受灾和成灾面积
1952	1609	7	A0D1808	True	旱灾成灾面积	2	A0D18	受灾和成灾面积
1953	1610	8	A0D1809	True	风雹灾成灾面积	2	A0D18	受灾和成灾面积
1954	1611	9	A0D180A	True	冷冻灾成灾面积	2	A0D18	受灾和成灾面积
1955	1612	0	A0E0101	True	规模以上工业企业单位数	2	A0E01	规模以上工业企业主要经济指标
1956	1613	1	A0E0102	True	规模以上工业企业亏损企业单位数	2	A0E01	规模以上工业企业主要经济指标
1957	1614	2	A0E0103	True	规模以上工业企业实收资本	2	A0E01	规模以上工业企业主要经济指标
1958	1615	3	A0E0104	True	规模以上工业企业国家资本金	2	A0E01	规模以上工业企业主要经济指标
1959	1616	4	A0E0105	True	规模以上工业企业集体资本金	2	A0E01	规模以上工业企业主要经济指标
1960	1617	5	A0E0106	True	规模以上工业企业法人资本金	2	A0E01	规模以上工业企业主要经济指标
1961	1618	6	A0E0107	True	规模以上工业企业个人资本金	2	A0E01	规模以上工业企业主要经济指标
1962	1619	7	A0E0108	True	规模以上工业企业港澳台资本金	2	A0E01	规模以上工业企业主要经济指标
1963	1620	8	A0E0109	True	规模以上工业企业外商资本金	2	A0E01	规模以上工业企业主要经济指标
1964	1621	9	A0E010A	True	规模以上工业企业流动资产合计	2	A0E01	规模以上工业企业主要经济指标
1965	1622	10	A0E010B	True	规模以上工业企业应收账款净额	2	A0E01	规模以上工业企业主要经济指标
1966	1623	11	A0E010C	True	规模以上工业企业存货	2	A0E01	规模以上工业企业主要经济指标
1967	1624	12	A0E010D	True	规模以上工业企业产成品	2	A0E01	规模以上工业企业主要经济指标
1968	1625	13	A0E010E	True	规模以上工业企业固定资产合计	2	A0E01	规模以上工业企业主要经济指标
1969	1626	14	A0E010F	True	规模以上工业企业固定资产原价合计	2	A0E01	规模以上工业企业主要经济指标
1970	1627	15	A0E010G	True	规模以上工业企业累计折旧	2	A0E01	规模以上工业企业主要经济指标
1971	1628	16	A0E010H	True	规模以上工业企业资产总计	2	A0E01	规模以上工业企业主要经济指标
1972	1629	17	A0E010I	True	规模以上工业企业流动负债合计	2	A0E01	规模以上工业企业主要经济指标
1973	1630	18	A0E010J	True	规模以上工业企业应付帐款	2	A0E01	规模以上工业企业主要经济指标
1974	1631	19	A0E010K	True	规模以上工业企业负债合计	2	A0E01	规模以上工业企业主要经济指标
1975	1632	20	A0E010L	True	规模以上工业企业所有者权益合计	2	A0E01	规模以上工业企业主要经济指标
1976	1633	21	A0E010M	True	规模以上工业企业主营业务收入	2	A0E01	规模以上工业企业主要经济指标
1977	1634	22	A0E010N	True	规模以上工业企业主营业务成本	2	A0E01	规模以上工业企业主要经济指标
1978	1635	23	A0E010O	True	规模以上工业企业销售费用	2	A0E01	规模以上工业企业主要经济指标
1979	1636	24	A0E010P	True	规模以上工业企业主营业务税金及附加	2	A0E01	规模以上工业企业主要经济指标
1980	1637	25	A0E010Q	True	规模以上工业企业管理费用	2	A0E01	规模以上工业企业主要经济指标
1981	1638	26	A0E010R	True	规模以上工业企业财务费用	2	A0E01	规模以上工业企业主要经济指标
1982	1639	27	A0E010S	True	规模以上工业企业利息支出	2	A0E01	规模以上工业企业主要经济指标
1983	1640	28	A0E010T	True	规模以上工业企业营业利润	2	A0E01	规模以上工业企业主要经济指标
1984	1641	29	A0E010U	True	规模以上工业企业利润总额	2	A0E01	规模以上工业企业主要经济指标
1985	1642	30	A0E010V	True	规模以上工业亏损企业亏损总额	2	A0E01	规模以上工业企业主要经济指标
1986	1643	31	A0E010W	True	规模以上工业企业应交所得税	2	A0E01	规模以上工业企业主要经济指标
1987	1644	32	A0E010X	True	规模以上工业企业本年应交增值税	2	A0E01	规模以上工业企业主要经济指标
1988	1645	33	A0E010Y	True	规模以上工业企业工业销售产值(现价)	2	A0E01	规模以上工业企业主要经济指标
1989	1646	34	A0E010Z	True	规模以上工业企业出口交货值	2	A0E01	规模以上工业企业主要经济指标
1990	1647	0	A0E0201	True	国有控股工业企业单位数	2	A0E02	国有控股工业企业主要经济指标
1991	1648	1	A0E0202	True	国有控股工业企业亏损企业单位数	2	A0E02	国有控股工业企业主要经济指标
1992	1649	2	A0E0203	True	国有控股工业企业实收资本	2	A0E02	国有控股工业企业主要经济指标
1993	1650	3	A0E0204	True	国有控股工业企业国家资本金	2	A0E02	国有控股工业企业主要经济指标
1994	1651	4	A0E0205	True	国有控股工业企业集体资本金	2	A0E02	国有控股工业企业主要经济指标
1995	1652	5	A0E0206	True	国有控股工业企业法人资本金	2	A0E02	国有控股工业企业主要经济指标
1996	1653	6	A0E0207	True	国有控股工业企业个人资本金	2	A0E02	国有控股工业企业主要经济指标
1997	1654	7	A0E0208	True	国有控股工业企业港澳台资本金	2	A0E02	国有控股工业企业主要经济指标
1998	1655	8	A0E0209	True	国有控股工业企业外商资本金	2	A0E02	国有控股工业企业主要经济指标
1999	1656	9	A0E020A	True	国有控股工业企业流动资产合计	2	A0E02	国有控股工业企业主要经济指标
2000	1657	10	A0E020B	True	国有控股工业企业应收账款净额	2	A0E02	国有控股工业企业主要经济指标
2001	1658	11	A0E020C	True	国有控股工业企业存货	2	A0E02	国有控股工业企业主要经济指标
2002	1659	12	A0E020D	True	国有控股工业企业产成品	2	A0E02	国有控股工业企业主要经济指标
2003	1660	13	A0E020E	True	国有控股工业企业固定资产合计	2	A0E02	国有控股工业企业主要经济指标
2004	1661	14	A0E020F	True	国有控股工业企业固定资产原价合计	2	A0E02	国有控股工业企业主要经济指标
