	id	name	level	pid	pname	ppid	ppname
1678	A0E020W	国有控股工业企业应交所得税	2	A0E02	国有控股工业企业主要经济指标	A0E	工业
1679	A0E020X	国有控股工业企业本年应交增值税	2	A0E02	国有控股工业企业主要经济指标	A0E	工业
1680	A0E020Y	国有控股工业企业工业销售产值(现价)	2	A0E02	国有控股工业企业主要经济指标	A0E	工业
1681	A0E020Z	国有控股工业企业出口交货值	2	A0E02	国有控股工业企业主要经济指标	A0E	工业
1682	A0E0301	私营工业企业单位数	2	A0E03	私营工业企业主要经济指标	A0E	工业
1683	A0E0302	私营工业企业亏损企业单位数	2	A0E03	私营工业企业主要经济指标	A0E	工业
1684	A0E0303	私营工业企业实收资本	2	A0E03	私营工业企业主要经济指标	A0E	工业
1685	A0E0304	私营工业企业国家资本金	2	A0E03	私营工业企业主要经济指标	A0E	工业
1686	A0E0305	私营工业企业集体资本金	2	A0E03	私营工业企业主要经济指标	A0E	工业
1687	A0E0306	私营工业企业法人资本金	2	A0E03	私营工业企业主要经济指标	A0E	工业
1688	A0E0307	私营工业企业个人资本金	2	A0E03	私营工业企业主要经济指标	A0E	工业
1689	A0E0308	私营工业企业港澳台资本金	2	A0E03	私营工业企业主要经济指标	A0E	工业
1690	A0E0309	私营工业企业外商资本金	2	A0E03	私营工业企业主要经济指标	A0E	工业
1691	A0E030A	私营工业企业流动资产合计	2	A0E03	私营工业企业主要经济指标	A0E	工业
1692	A0E030B	私营工业企业应收账款净额	2	A0E03	私营工业企业主要经济指标	A0E	工业
1693	A0E030C	私营工业企业存货	2	A0E03	私营工业企业主要经济指标	A0E	工业
1694	A0E030D	私营工业企业产成品	2	A0E03	私营工业企业主要经济指标	A0E	工业
1695	A0E030E	私营工业企业固定资产合计	2	A0E03	私营工业企业主要经济指标	A0E	工业
1696	A0E030F	私营工业企业固定资产原价合计	2	A0E03	私营工业企业主要经济指标	A0E	工业
1697	A0E030G	私营工业企业累计折旧	2	A0E03	私营工业企业主要经济指标	A0E	工业
1698	A0E030H	私营工业企业资产总计	2	A0E03	私营工业企业主要经济指标	A0E	工业
1699	A0E030I	私营工业企业流动负债合计	2	A0E03	私营工业企业主要经济指标	A0E	工业
1700	A0E030J	私营工业企业应付帐款	2	A0E03	私营工业企业主要经济指标	A0E	工业
1701	A0E030K	私营工业企业负债合计	2	A0E03	私营工业企业主要经济指标	A0E	工业
1702	A0E030L	私营工业企业所有者权益合计	2	A0E03	私营工业企业主要经济指标	A0E	工业
1703	A0E030M	私营工业企业主营业务收入	2	A0E03	私营工业企业主要经济指标	A0E	工业
1704	A0E030N	私营工业企业主营业务成本	2	A0E03	私营工业企业主要经济指标	A0E	工业
1705	A0E030O	私营工业企业销售费用	2	A0E03	私营工业企业主要经济指标	A0E	工业
1706	A0E030P	私营工业企业主营业务税金及附加	2	A0E03	私营工业企业主要经济指标	A0E	工业
1707	A0E030Q	私营工业企业管理费用	2	A0E03	私营工业企业主要经济指标	A0E	工业
1708	A0E030R	私营工业企业财务费用	2	A0E03	私营工业企业主要经济指标	A0E	工业
1709	A0E030S	私营工业企业利息支出	2	A0E03	私营工业企业主要经济指标	A0E	工业
1710	A0E030T	私营工业企业营业利润	2	A0E03	私营工业企业主要经济指标	A0E	工业
1711	A0E030U	私营工业企业利润总额	2	A0E03	私营工业企业主要经济指标	A0E	工业
1712	A0E030V	私营工业亏损企业亏损总额	2	A0E03	私营工业企业主要经济指标	A0E	工业
1713	A0E030W	私营工业企业应交所得税	2	A0E03	私营工业企业主要经济指标	A0E	工业
1714	A0E030X	私营工业企业本年应交增值税	2	A0E03	私营工业企业主要经济指标	A0E	工业
1715	A0E030Y	私营工业企业工业销售产值(现价)	2	A0E03	私营工业企业主要经济指标	A0E	工业
1716	A0E030Z	私营工业企业出口交货值	2	A0E03	私营工业企业主要经济指标	A0E	工业
1717	A0E0401	外商及港澳台商投资工业企业单位数	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1718	A0E0402	外商及港澳台商投资工业企业亏损企业单位数	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1719	A0E0403	外商及港澳台商投资工业企业实收资本	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1720	A0E0404	外商及港澳台商投资工业企业国家资本金	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1721	A0E0405	外商及港澳台商投资工业企业集体资本金	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1722	A0E0406	外商及港澳台商投资工业企业法人资本金	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1723	A0E0407	外商及港澳台商投资工业企业个人资本金	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1724	A0E0408	外商及港澳台商投资工业企业港澳台资本金	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1725	A0E0409	外商及港澳台商投资工业企业外商资本金	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1726	A0E040A	外商及港澳台商投资工业企业流动资产合计	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1727	A0E040B	外商及港澳台商投资工业企业应收账款净额	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1728	A0E040C	外商及港澳台商投资工业企业存货	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1729	A0E040D	外商及港澳台商投资工业企业产成品	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1730	A0E040E	外商及港澳台商投资工业企业固定资产合计	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1731	A0E040F	外商及港澳台商投资工业企业固定资产原价合计	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1732	A0E040G	外商及港澳台商投资工业企业累计折旧	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1733	A0E040H	外商及港澳台商投资工业企业资产总计	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1734	A0E040I	外商及港澳台商投资工业企业流动负债合计	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1735	A0E040J	外商及港澳台商投资工业企业应付帐款	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1736	A0E040K	外商及港澳台商投资工业企业负债合计	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1737	A0E040L	外商及港澳台商投资工业企业所有者权益合计	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1738	A0E040M	外商及港澳台商投资工业企业主营业务收入	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1739	A0E040N	外商及港澳台商投资工业企业主营业务成本	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1740	A0E040O	外商及港澳台商投资工业企业销售费用	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1741	A0E040P	外商及港澳台商投资工业企业主营业务税金及附加	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1742	A0E040Q	外商及港澳台商投资工业企业管理费用	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1743	A0E040R	外商及港澳台商投资工业企业财务费用	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1744	A0E040S	外商及港澳台商投资工业企业利息支出	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1745	A0E040T	外商及港澳台商投资工业企业营业利润	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1746	A0E040U	外商及港澳台商投资工业企业利润总额	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1747	A0E040V	外商及港澳台商投资工业亏损企业亏损总额	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1748	A0E040W	外商及港澳台商投资工业企业应交所得税	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1749	A0E040X	外商及港澳台商投资工业企业本年应交增值税	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1750	A0E040Y	外商及港澳台商投资工业企业工业销售产值(现价)	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1751	A0E040Z	外商及港澳台商投资工业企业出口交货值	2	A0E04	外商及港澳台商投资工业企业主要经济指标	A0E	工业
1752	A0E0501	大中型工业企业单位数	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1753	A0E0502	大中型工业企业亏损企业单位数	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1754	A0E0503	大中型工业企业实收资本	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1755	A0E0504	大中型工业企业国家资本金	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1756	A0E0505	大中型工业企业集体资本金	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1757	A0E0506	大中型工业企业法人资本金	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1758	A0E0507	大中型工业企业个人资本金	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1759	A0E0508	大中型工业企业港澳台资本金	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1760	A0E0509	大中型工业企业外商资本金	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1761	A0E050A	大中型工业企业流动资产合计	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1762	A0E050B	大中型工业企业应收账款净额	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1763	A0E050C	大中型工业企业存货	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1764	A0E050D	大中型工业企业产成品	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1765	A0E050E	大中型工业企业固定资产合计	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1766	A0E050F	大中型工业企业固定资产原价合计	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1767	A0E050G	大中型工业企业累计折旧	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1768	A0E050H	大中型工业企业资产总计	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1769	A0E050I	大中型工业企业流动负债合计	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1770	A0E050J	大中型工业企业应付帐款	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1771	A0E050K	大中型工业企业负债合计	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1772	A0E050L	大中型工业企业所有者权益合计	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1773	A0E050M	大中型工业企业主营业务收入	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1774	A0E050N	大中型工业企业主营业务成本	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1775	A0E050O	大中型工业企业销售费用	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1776	A0E050P	大中型工业企业主营业务税金及附加	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1777	A0E050Q	大中型工业企业管理费用	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1778	A0E050R	大中型工业企业财务费用	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1779	A0E050S	大中型工业企业利息支出	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1780	A0E050T	大中型工业企业营业利润	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1781	A0E050U	大中型工业企业利润总额	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1782	A0E050V	大中型工业亏损企业亏损总额	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1783	A0E050W	大中型工业企业应交所得税	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1784	A0E050X	大中型工业企业本年应交增值税	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1785	A0E050Y	大中型工业企业工业销售产值(现价)	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1786	A0E050Z	大中型工业企业出口交货值	2	A0E05	大中型工业企业主要经济指标	A0E	工业
1787	A0E0B01	原油产量	2	A0E0B	工业产品产量	A0E	工业
1788	A0E0B02	天然气产量	2	A0E0B	工业产品产量	A0E	工业
1789	A0E0B03	原盐产量	2	A0E0B	工业产品产量	A0E	工业
1790	A0E0B04	成品糖产量	2	A0E0B	工业产品产量	A0E	工业
1791	A0E0B05	啤酒产量	2	A0E0B	工业产品产量	A0E	工业
1792	A0E0B06	卷烟产量	2	A0E0B	工业产品产量	A0E	工业
1793	A0E0B07	纱产量	2	A0E0B	工业产品产量	A0E	工业
1794	A0E0B08	布产量	2	A0E0B	工业产品产量	A0E	工业
1795	A0E0B09	机制纸及纸板产量	2	A0E0B	工业产品产量	A0E	工业
1796	A0E0B0A	焦炭产量	2	A0E0B	工业产品产量	A0E	工业
1797	A0E0B0B	硫酸(折100%)产量	2	A0E0B	工业产品产量	A0E	工业
1798	A0E0B0C	烧碱(折100%)产量	2	A0E0B	工业产品产量	A0E	工业
1799	A0E0B0D	纯碱(碳酸钠)产量	2	A0E0B	工业产品产量	A0E	工业
1800	A0E0B0E	乙烯产量	2	A0E0B	工业产品产量	A0E	工业
1801	A0E0B0F	农用氮、磷、钾化肥产量	2	A0E0B	工业产品产量	A0E	工业
1802	A0E0B0G	化学农药原药产量	2	A0E0B	工业产品产量	A0E	工业
1803	A0E0B0H	初级形态的塑料产量	2	A0E0B	工业产品产量	A0E	工业
1804	A0E0B0I	化学纤维产量	2	A0E0B	工业产品产量	A0E	工业
1805	A0E0B0J	水泥产量	2	A0E0B	工业产品产量	A0E	工业
1806	A0E0B0K	平板玻璃产量	2	A0E0B	工业产品产量	A0E	工业
1807	A0E0B0L	生铁产量	2	A0E0B	工业产品产量	A0E	工业
1808	A0E0B0M	粗钢产量	2	A0E0B	工业产品产量	A0E	工业
1809	A0E0B0N	钢材产量	2	A0E0B	工业产品产量	A0E	工业
1810	A0E0B0O	金属切削机床产量	2	A0E0B	工业产品产量	A0E	工业
1811	A0E0B0P	大中型拖拉机产量	2	A0E0B	工业产品产量	A0E	工业
1812	A0E0B0Q	汽车产量	2	A0E0B	工业产品产量	A0E	工业
1813	A0E0B0R	轿车产量	2	A0E0B	工业产品产量	A0E	工业
1814	A0E0B0S	家用电冰箱产量	2	A0E0B	工业产品产量	A0E	工业
1815	A0E0B0T	房间空调器产量	2	A0E0B	工业产品产量	A0E	工业
1816	A0E0B0U	家用洗衣机产量	2	A0E0B	工业产品产量	A0E	工业
1817	A0E0B0V	移动通信手持机产量	2	A0E0B	工业产品产量	A0E	工业
1818	A0E0B0W	微型电子计算机产量	2	A0E0B	工业产品产量	A0E	工业
1819	A0E0B0X	集成电路产量	2	A0E0B	工业产品产量	A0E	工业
1820	A0E0B0Y	彩色电视机产量	2	A0E0B	工业产品产量	A0E	工业
1821	A0E0B0Z	发电量	2	A0E0B	工业产品产量	A0E	工业
1822	A0E0B10	水电发电量	2	A0E0B	工业产品产量	A0E	工业
1823	A0F0101	总承包建筑业企业单位数	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1824	A0F0102	总承包建筑业企业从业人员	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1825	A0F0103	总承包建筑业企业建筑业总产值	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1826	A0F0104	特级总承包建筑业企业建筑业总产值	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1827	A0F0105	一级总承包建筑业企业建筑业总产值	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1828	A0F0106	二级总承包建筑业企业建筑业总产值	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1829	A0F0107	三级及以下总承包建筑业企业建筑业总产值	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1830	A0F0108	总承包建筑业企业利税总额	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1831	A0F0109	按总承包建筑业企业总产值计算的劳动生产率	2	A0F01	总承包建筑业企业主要经济指标	A0F	建筑业
1832	A0F0201	专业承包建筑业企业单位数	2	A0F02	专业承包建筑业企业主要经济指标	A0F	建筑业
1833	A0F0202	专业承包建筑业企业从业人员	2	A0F02	专业承包建筑业企业主要经济指标	A0F	建筑业
1834	A0F0203	专业承包建筑业企业建筑业总产值	2	A0F02	专业承包建筑业企业主要经济指标	A0F	建筑业
1835	A0F0204	一级专业承包建筑业企业建筑业专业产值	2	A0F02	专业承包建筑业企业主要经济指标	A0F	建筑业
1836	A0F0205	二级专业承包建筑业企业建筑业专业产值	2	A0F02	专业承包建筑业企业主要经济指标	A0F	建筑业
1837	A0F0206	三级及以下专业承包建筑业企业建筑业专业产值	2	A0F02	专业承包建筑业企业主要经济指标	A0F	建筑业
1838	A0F0207	专业承包建筑业企业利税专业额	2	A0F02	专业承包建筑业企业主要经济指标	A0F	建筑业
1839	A0F0208	按专业承包建筑业企业总产值计算的劳动生产率	2	A0F02	专业承包建筑业企业主要经济指标	A0F	建筑业
1840	A0F0301	建筑业总产值	2	A0F03	建筑业总产值	A0F	建筑业
1841	A0F0302	建筑工程产值	2	A0F03	建筑业总产值	A0F	建筑业
1842	A0F0303	安装工程产值	2	A0F03	建筑业总产值	A0F	建筑业
1843	A0F0304	其他产值	2	A0F03	建筑业总产值	A0F	建筑业
1844	A0F0401	建筑业增加值	2	A0F04	建筑业增加值	A0F	建筑业
1845	A0F0501	建筑业企业利税总额	2	A0F05	建筑业企业利税总额	A0F	建筑业
1846	A0F0601	建筑业企业利润总额	2	A0F06	建筑业企业利润总额	A0F	建筑业
1847	A0F0701	按建筑业增加值计算的劳动生产率	2	A0F07	按建筑业增加值计算的劳动生产率	A0F	建筑业
1848	A0F0801	建筑业企业单位数	2	A0F08	按登记注册类型分建筑业企业单位数	A0F	建筑业
1849	A0F0802	内资建筑业企业单位数	2	A0F08	按登记注册类型分建筑业企业单位数	A0F	建筑业
1850	A0F0803	国有建筑业企业单位数	2	A0F08	按登记注册类型分建筑业企业单位数	A0F	建筑业
