code	cname	dotcount	exp	ifshowcode	memo	name	nodesort	sortcode	tag	unit
A0M0C0U	普通高等学校招生体育(文)报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生体育(文)报名总数	1	2758		人
A0M0C0V	普通高等学校招生理工报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生理工报名总数	1	2759		人
A0M0C0W	普通高等学校招生外语(理)报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生外语(理)报名总数	1	2760		人
A0M0C0X	普通高等学校招生艺术(理)报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生艺术(理)报名总数	1	2761		人
A0M0C0Y	普通高等学校招生体育(理)报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生体育(理)报名总数	1	2762		人
A0M0C0Z	普通高等学校招生单独考试报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生单独考试报名总数	1	2763		人
A0M0C10	普通高等学校招生高中毕业报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生高中毕业报名总数	1	2764		人
A0M0C11	普通高等学校招生中等师范毕业报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生中等师范毕业报名总数	1	2765		人
A0M0C12	普通高等学校招生其他中专毕业报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生其他中专毕业报名总数	1	2766		人
A0M0C13	普通高等学校招生职业高中毕业报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生职业高中毕业报名总数	1	2767		人
A0M0C14	普通高等学校招生技工学校毕业报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生技工学校毕业报名总数	1	2768		人
A0M0C15	普通高等学校招生其他中等学历教育毕业报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生其他中等学历教育毕业报名总数	1	2769		人
A0M0C16	普通高等学校招生专科学历毕业报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生专科学历毕业报名总数	1	2770		人
A0M0C17	普通高等学校招生本科以上学历毕业报名总数	0	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	False		普通高等学校招生本科以上学历毕业报名总数	1	2771		人
A0M0D01	在职人员攻读博士、硕士学位授予学位数	2		False		在职人员攻读博士、硕士学位授予学位数	1	2773		万人
A0M0D02	在职人员攻读学位授予博士学位数	2		False		在职人员攻读学位授予博士学位数	1	2774		万人
A0M0D03	在职人员攻读学位授予硕士学位数	2		False		在职人员攻读学位授予硕士学位数	1	2775		万人
A0M0D04	在职人员攻读博士、硕士学位招生数	2		False		在职人员攻读博士、硕士学位招生数	1	2776		万人
A0M0D05	在职人员攻读学位博士招生数	2		False		在职人员攻读学位博士招生数	1	2777		万人
A0M0D06	在职人员攻读硕士学位招生数	2		False		在职人员攻读硕士学位招生数	1	2778		万人
A0M0D07	在职人员攻读博士、硕士学位在校生数	2		False		在职人员攻读博士、硕士学位在校生数	1	2779		万人
A0M0D08	在职人员攻读学位博士在校学生数	2		False		在职人员攻读学位博士在校学生数	1	2780		万人
A0M0D09	在职人员攻读硕士学位在校生数	2		False		在职人员攻读硕士学位在校生数	1	2781		万人
A0N0101	规模以上工业企业R&D人员全时当量	0	研究与试验发展（R&D）人员全时当量指全时人员数加非全时人员按工作量折算为全时人员数的总和。例如：有两个全时人员和三个非全时人员(工作时间分别为20%、30%和70%)，则全时当量为2+0.2+0.3+0.7=3.2人年。为国际上比较科技人力投入而制定的可比指标。	False	从2011年起，规模以上工业企业的统计范围从年主营业务收入为500万元及以上的法人工业企业调整为年主营业务收入为2000万元及以上的法人工业企业。	规模以上工业企业R&D人员全时当量	1	2784		人年
A0N0102	规模以上工业企业R&D经费	0	研究与试验发展（R&D）经费支出合计指调查单位用于内部开展R&D活动（基础研究、应用研究和试验发展）的实际支出。包括用于R&D项目（课题）活动的直接支出，以及间接用于R&D活动的管理费、服务费、与R&D有关的基本建设支出以及外协加工费等。不包括生产性活动支出、归还贷款支出以及与外单位合作或委托外单位进行R&D活动而转拨给对方的经费支出。试验发展指利用从基础研究、应用研究和实际经验所获得的现有知识，为产生新的产品、材料和装置，建立新的工艺、系统和服务，以及对已产生和建立的上述各项作实质性的改进而进行的系统性工作。其成果形式主要是专利、专有技术、具有新产品基本特征的产品原型或具有新装置基本特征的原始样机等。在社会科学领域，试验发展是指把通过基础研究、应用研究获得的知识转变成可以实施的计划(包括为进行检验和评估实施示范项目)的过程。人文科学领域没有对应的试验发展活动。主要反映将科研成果转化为技术和产品的能力，是科技推动经济社会发展的物化成果。	False	从2011年起，规模以上工业企业的统计范围从年主营业务收入为500万元及以上的法人工业企业调整为年主营业务收入为2000万元及以上的法人工业企业。	规模以上工业企业R&D经费	1	2785		万元
