WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	Estimates Start After
505	PALLFNFW	Emerging and developing Asia	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																																
505	PNFUELW	Emerging and developing Asia	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																																
505	PINDUW	Emerging and developing Asia	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																																
505	POILAPSP	Emerging and developing Asia	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																															
505	POILBRE	Emerging and developing Asia	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																															
505	POILDUB	Emerging and developing Asia	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																															
505	POILWTI	Emerging and developing Asia	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																															
505	PNRGW	Emerging and developing Asia	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																																
505	POILAPSPW	Emerging and developing Asia	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																																
505	PNGASW	Emerging and developing Asia	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																																
505	PNGASEU	Emerging and developing Asia	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																															
505	PNGASJP	Emerging and developing Asia	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																															
505	PNGASUS	Emerging and developing Asia	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																															
505	PCOALW	Emerging and developing Asia	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																																
505	PCOALAU	Emerging and developing Asia	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																															
505	PCOALSA	Emerging and developing Asia	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																															
505	PFANDBW	Emerging and developing Asia	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																																
505	PFOODW	Emerging and developing Asia	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																																
505	PCEREW	Emerging and developing Asia	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																																
505	PWHEAMT	Emerging and developing Asia	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																															
505	PMAIZMT	Emerging and developing Asia	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																															
505	PRICENPQ	Emerging and developing Asia	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																															
505	PBARL	Emerging and developing Asia	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																															
505	PVOILW	Emerging and developing Asia	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																																
505	PSOYB	Emerging and developing Asia	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																															
505	PSMEA	Emerging and developing Asia	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																															
505	PSOIL	Emerging and developing Asia	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																															
505	PROIL	Emerging and developing Asia	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																															
505	PPOIL	Emerging and developing Asia	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																															
505	PSUNO	Emerging and developing Asia	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																															
505	POLVOIL	Emerging and developing Asia	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																															
505	PFISH	Emerging and developing Asia	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																															
505	PGNUTS	Emerging and developing Asia	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																															
505	PMEATW	Emerging and developing Asia	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																																
505	PBEEF	Emerging and developing Asia	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																															
505	PLAMB	Emerging and developing Asia	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																															
505	PPORK	Emerging and developing Asia	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																															
505	PPOULT	Emerging and developing Asia	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																															
505	PSEAFW	Emerging and developing Asia	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																																
505	PSALM	Emerging and developing Asia	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																															
505	PSHRI	Emerging and developing Asia	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																															
505	PSUGAW	Emerging and developing Asia	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																																
505	PSUGAISA	Emerging and developing Asia	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																															
505	PSUGAUSA	Emerging and developing Asia	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																															
505	PBANSOP	Emerging and developing Asia	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																															
505	PORANG	Emerging and developing Asia	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																															
505	PBEVEW	Emerging and developing Asia	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																																
505	PCOFFW	Emerging and developing Asia	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																																
505	PCOFFOTM	Emerging and developing Asia	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																															
505	PCOFFROB	Emerging and developing Asia	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																															
505	PCOCO	Emerging and developing Asia	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																															
505	PTEA	Emerging and developing Asia	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																															
505	PRAWMW	Emerging and developing Asia	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																																
505	PTIMBW	Emerging and developing Asia	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																																
505	PHARDW	Emerging and developing Asia	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																																
505	PLOGSK	Emerging and developing Asia	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																															
505	PSAWMAL	Emerging and developing Asia	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																															
505	PSOFTW	Emerging and developing Asia	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																																
505	PLOGORE	Emerging and developing Asia	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																															
505	PSAWORE	Emerging and developing Asia	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																															
505	PCOTTIND	Emerging and developing Asia	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																															
505	PWOOLW	Emerging and developing Asia	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																																
505	PWOOLF	Emerging and developing Asia	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																															
505	PWOOLC	Emerging and developing Asia	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																															
505	PRUBB	Emerging and developing Asia	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																															
505	PHIDE	Emerging and developing Asia	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																															
505	PMETAW	Emerging and developing Asia	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																																
505	PCOPP	Emerging and developing Asia	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																															
505	PALUM	Emerging and developing Asia	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																															
505	PIORECR	Emerging and developing Asia	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																															
505	PTIN	Emerging and developing Asia	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																															
505	PNICK	Emerging and developing Asia	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																															
505	PZINC	Emerging and developing Asia	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																															
505	PLEAD	Emerging and developing Asia	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																															
505	PURAN	Emerging and developing Asia	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																															
903	NGDP_RPCH	Emerging and developing Europe	Gross domestic product, constant prices		Percent change			-0.969	-0.642	1.306	4.548	4.052	2.456	4.346	5.06	1.657	0.215	-0.325	-5.588	-8.945	-4.619	-8.405	-0.331	0.269	2.942	-0.84	2.838	7.481	2.554	4.771	6.166	7.758	6.255	7.421	7.228	4.353	-5.744	4.435	5.811	2.969	3.12	1.904	0.77	1.825	3.919	3.063	1.762	2.529	2.515	2.494	2.551	2.508	
903	NGDP_RPCHMK	Emerging and developing Europe	Gross domestic product, constant prices		Percent change (market exchange rates)																																																
903	NGDPD	Emerging and developing Europe	Gross domestic product, current prices		U.S. dollars	Billions		249.157	259.552	263.865	261.738	251.328	261.855	278.791	297.722	330.554	346.752	1,409.78	1,211.97	517.056	671.95	739.04	883.881	1,016.27	1,070.93	957.902	826.409	914.223	932.623	1,058.66	1,305.37	1,685.05	2,091.38	2,495.37	3,197.12	3,930.35	3,079.97	3,584.87	4,188.48	4,316.40	4,573.34	4,312.90	3,336.88	3,275.42	3,698.67	3,854.73	3,826.31	4,012.11	4,257.48	4,498.21	4,738.24	4,996.34	
