	指标	地区	年	数据	行业	行业指标
8215	其他城镇单位就业人员平均实际工资指数(上年=100)	河南省	2013	97.1734892787524	其他	人员平均实际工资指数(上年=100)
8216	其他城镇单位就业人员平均实际工资指数(上年=100)	河南省	2012	107.697848935191	其他	人员平均实际工资指数(上年=100)
8217	其他城镇单位就业人员平均实际工资指数(上年=100)	河南省	2011	107.236654107384	其他	人员平均实际工资指数(上年=100)
8218	其他城镇单位就业人员平均实际工资指数(上年=100)	河南省	2010	107.5	其他	人员平均实际工资指数(上年=100)
8219	其他城镇单位就业人员平均实际工资指数(上年=100)	河南省	2009	112.3219166369	其他	人员平均实际工资指数(上年=100)
8220	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2018		其他	人员平均实际工资指数(上年=100)
8221	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2017	105.86598835884199	其他	人员平均实际工资指数(上年=100)
8222	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2016	105.6219483	其他	人员平均实际工资指数(上年=100)
8223	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2015	106.61434992510799	其他	人员平均实际工资指数(上年=100)
8224	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2014	107.673909858491	其他	人员平均实际工资指数(上年=100)
8225	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2013	111.98830409356701	其他	人员平均实际工资指数(上年=100)
8226	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2012	110.263813908801	其他	人员平均实际工资指数(上年=100)
8227	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2011	112.79613100668502	其他	人员平均实际工资指数(上年=100)
8228	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2010	117.8	其他	人员平均实际工资指数(上年=100)
8229	其他城镇单位就业人员平均实际工资指数(上年=100)	湖北省	2009	116.625475112849	其他	人员平均实际工资指数(上年=100)
8230	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2018		其他	人员平均实际工资指数(上年=100)
8231	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2017	104.38123321591699	其他	人员平均实际工资指数(上年=100)
8232	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2016	105.5513739	其他	人员平均实际工资指数(上年=100)
8233	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2015	106.08332266814301	其他	人员平均实际工资指数(上年=100)
8234	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2014	108.706385197663	其他	人员平均实际工资指数(上年=100)
8235	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2013	107.212475633528	其他	人员平均实际工资指数(上年=100)
8236	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2012	109.301865234872	其他	人员平均实际工资指数(上年=100)
8237	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2011	117.23845224779	其他	人员平均实际工资指数(上年=100)
8238	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2010	111.7	其他	人员平均实际工资指数(上年=100)
8239	其他城镇单位就业人员平均实际工资指数(上年=100)	湖南省	2009	111.862209835447	其他	人员平均实际工资指数(上年=100)
8240	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2018		其他	人员平均实际工资指数(上年=100)
8241	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2017	106.30332201663099	其他	人员平均实际工资指数(上年=100)
8242	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2016	107.00152290000001	其他	人员平均实际工资指数(上年=100)
8243	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2015	108.56076416110099	其他	人员平均实际工资指数(上年=100)
8244	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2014	109.76788662079399	其他	人员平均实际工资指数(上年=100)
8245	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2013	107.309941520468	其他	人员平均实际工资指数(上年=100)
8246	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2012	109.34235893466601	其他	人员平均实际工资指数(上年=100)
8247	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2011	107.54671385284901	其他	人员平均实际工资指数(上年=100)
8248	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2010	108.5	其他	人员平均实际工资指数(上年=100)
8249	其他城镇单位就业人员平均实际工资指数(上年=100)	广东省	2009	111.859344045334	其他	人员平均实际工资指数(上年=100)
8250	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2018		其他	人员平均实际工资指数(上年=100)
8251	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2017	108.029979008393	其他	人员平均实际工资指数(上年=100)
8252	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2016	104.288416	其他	人员平均实际工资指数(上年=100)
8253	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2015	106.90712519488702	其他	人员平均实际工资指数(上年=100)
8254	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2014	109.09878269916099	其他	人员平均实际工资指数(上年=100)
8255	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2013	113.157894736842	其他	人员平均实际工资指数(上年=100)
8256	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2012	108.038354869417	其他	人员平均实际工资指数(上年=100)
8257	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2011	106.11133683684	其他	人员平均实际工资指数(上年=100)
8258	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2010	111.7	其他	人员平均实际工资指数(上年=100)
8259	其他城镇单位就业人员平均实际工资指数(上年=100)	广西壮族自治区	2009	112.842266934765	其他	人员平均实际工资指数(上年=100)
8260	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2018		其他	人员平均实际工资指数(上年=100)
8261	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2017	109.199102738136	其他	人员平均实际工资指数(上年=100)
8262	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2016	104.3838189	其他	人员平均实际工资指数(上年=100)
8263	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2015	111.135725009519	其他	人员平均实际工资指数(上年=100)
8264	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2014	106.851821026336	其他	人员平均实际工资指数(上年=100)
8265	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2013	108.674463937622	其他	人员平均实际工资指数(上年=100)
8266	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2012	107.636113076896	其他	人员平均实际工资指数(上年=100)
8267	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2011	109.27703445155501	其他	人员平均实际工资指数(上年=100)
8268	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2010	106.4	其他	人员平均实际工资指数(上年=100)
8269	其他城镇单位就业人员平均实际工资指数(上年=100)	海南省	2009	112.11100497712499	其他	人员平均实际工资指数(上年=100)
8270	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2018		其他	人员平均实际工资指数(上年=100)
8271	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2017	103.143641149529	其他	人员平均实际工资指数(上年=100)
8272	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2016	104.98692709999999	其他	人员平均实际工资指数(上年=100)
8273	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2015	105.140195679097	其他	人员平均实际工资指数(上年=100)
8274	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2014	107.46300456791401	其他	人员平均实际工资指数(上年=100)
8275	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2013	112.47563352826499	其他	人员平均实际工资指数(上年=100)
8276	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2012	108.69130554948	其他	人员平均实际工资指数(上年=100)
8277	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2011	106.35202520342301	其他	人员平均实际工资指数(上年=100)
8278	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2010	112.7	其他	人员平均实际工资指数(上年=100)
8279	其他城镇单位就业人员平均实际工资指数(上年=100)	重庆市	2009	117.31958301733	其他	人员平均实际工资指数(上年=100)
8280	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2018		其他	人员平均实际工资指数(上年=100)
8281	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2017	105.261203290889	其他	人员平均实际工资指数(上年=100)
8282	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2016	105.023269	其他	人员平均实际工资指数(上年=100)
8283	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2015	106.392381696421	其他	人员平均实际工资指数(上年=100)
8284	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2014	110.395169597775	其他	人员平均实际工资指数(上年=100)
8285	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2013	119.59064327485399	其他	人员平均实际工资指数(上年=100)
8286	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2012	110.085731621786	其他	人员平均实际工资指数(上年=100)
8287	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2011	110.72617327925501	其他	人员平均实际工资指数(上年=100)
8288	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2010	115.6	其他	人员平均实际工资指数(上年=100)
8289	其他城镇单位就业人员平均实际工资指数(上年=100)	四川省	2009	112.150943846052	其他	人员平均实际工资指数(上年=100)
