i	dbcode	exp	id	isParent	name	open	pid	wd
3	fsnd	重大森林火灾指受害森林面积在100公顷以上1000公顷以下的，或者死亡10人以上30人以下的，或者重伤50人以上100人以下的	A0C0J04	True	重大火灾次数	False	A0C0J	zb
4	fsnd	特别重大森林火灾指受害森林面积在1000公顷以上的，或者死亡30人以上的，或者重伤100人以上的。	A0C0J05	True	特别重大火灾次数	False	A0C0J	zb
5	fsnd		A0C0J06	True	火场总面积	False	A0C0J	zb
6	fsnd		A0C0J07	True	受害森林面积	False	A0C0J	zb
7	fsnd		A0C0J08	True	天然林受害面积	False	A0C0J	zb
8	fsnd		A0C0J09	True	人工林受害面积	False	A0C0J	zb
9	fsnd		A0C0J0A	True	森林火灾伤亡人数	False	A0C0J	zb
10	fsnd		A0C0J0B	True	森林火灾死亡人数	False	A0C0J	zb
11	fsnd		A0C0J0C	True	森林火灾其他损失折款	False	A0C0J	zb
0	fsnd	森林病虫鼠害指对森林、林木、林木种苗及木材、竹材形成的病害、虫害和鼠害。森林病害是指林木机体遭受真菌、细菌、病毒、寄生性种子植物和线虫等的危害，而使林木在生理机能、细胞和组织结构以及外部形态等方面发生的病理性变化。森林虫害是指林木机体遭受松毛虫、金花虫、竹蝗、金龟子、蝼蛄等各种昆虫的危害，而造成一定面积森林的生长衰弱或死亡。森林鼠害是指森林、林木、林木种苗遭受各种鼠类的危害，而造成一定程度的损失或死亡。	A0C0K01	True	森林病虫鼠害发生面积	False	A0C0K	zb
1	fsnd	森林病虫鼠害指对森林、林木、林木种苗及木材、竹材形成的病害、虫害和鼠害。森林病害是指林木机体遭受真菌、细菌、病毒、寄生性种子植物和线虫等的危害，而使林木在生理机能、细胞和组织结构以及外部形态等方面发生的病理性变化。森林虫害是指林木机体遭受松毛虫、金花虫、竹蝗、金龟子、蝼蛄等各种昆虫的危害，而造成一定面积森林的生长衰弱或死亡。森林鼠害是指森林、林木、林木种苗遭受各种鼠类的危害，而造成一定程度的损失或死亡。	A0C0K02	True	森林病虫鼠害防治面积	False	A0C0K	zb
2	fsnd	森林病虫鼠害指对森林、林木、林木种苗及木材、竹材形成的病害、虫害和鼠害。森林病害是指林木机体遭受真菌、细菌、病毒、寄生性种子植物和线虫等的危害，而使林木在生理机能、细胞和组织结构以及外部形态等方面发生的病理性变化。森林虫害是指林木机体遭受松毛虫、金花虫、竹蝗、金龟子、蝼蛄等各种昆虫的危害，而造成一定面积森林的生长衰弱或死亡。森林鼠害是指森林、林木、林木种苗遭受各种鼠类的危害，而造成一定程度的损失或死亡。	A0C0K03	True	森林病虫鼠害防治率	False	A0C0K	zb
3	fsnd		A0C0K04	True	森林病害发生面积	False	A0C0K	zb
4	fsnd		A0C0K05	True	森林病害防治面积	False	A0C0K	zb
5	fsnd		A0C0K06	True	森林病害防治率	False	A0C0K	zb
6	fsnd		A0C0K07	True	森林虫害发生面积	False	A0C0K	zb
7	fsnd		A0C0K08	True	森林虫害防治面积	False	A0C0K	zb
8	fsnd		A0C0K09	True	森林虫害防治率	False	A0C0K	zb
9	fsnd		A0C0K0A	True	森林鼠害发生面积	False	A0C0K	zb
10	fsnd		A0C0K0B	True	森林鼠害防治面积	False	A0C0K	zb
11	fsnd		A0C0K0C	True	森林鼠害防治率	False	A0C0K	zb
0	fsnd	突发环境事件指突然发生，造成或可能造成重大人员伤亡、重大财产损失和对全国或者某一地区的经济社会稳定、政治安定构成重大威胁和损害，有重大社会影响的涉及公共安全的环境事件。	A0C0L01	True	突发环境事件次数	False	A0C0L	zb
1	fsnd		A0C0L02	True	特别重大环境事件	False	A0C0L	zb
2	fsnd		A0C0L03	True	重大环境事件	False	A0C0L	zb
3	fsnd		A0C0L04	True	较大环境事件	False	A0C0L	zb
4	fsnd		A0C0L05	True	一般环境事件	False	A0C0L	zb
5	fsnd		A0C0L06	True	未定级环境事件	False	A0C0L	zb
0	fsnd	发生地震灾害次数指发生形成灾害(包括人员伤亡或经济损失)的所有震级的地震次数。	A0C0M01	True	地震灾害次数	False	A0C0M	zb
1	fsnd	发生地震灾害次数指发生形成灾害(包括人员伤亡或经济损失)的所有震级的地震次数。	A0C0M02	True	5.0-5.9级地震灾害次数	False	A0C0M	zb
2	fsnd	发生地震灾害次数指发生形成灾害(包括人员伤亡或经济损失)的所有震级的地震次数。	A0C0M03	True	6.0-6.9级地震灾害次数	False	A0C0M	zb
3	fsnd	发生地震灾害次数指发生形成灾害(包括人员伤亡或经济损失)的所有震级的地震次数。	A0C0M04	True	7.0级以上地震灾害次数	False	A0C0M	zb
4	fsnd		A0C0M05	True	地震灾害人员伤亡	False	A0C0M	zb
5	fsnd		A0C0M06	True	地震灾害死亡人数	False	A0C0M	zb
6	fsnd		A0C0M07	True	地震灾害直接经济损失	False	A0C0M	zb
0	fsnd		A0C0N01	True	工业污染治理完成投资	False	A0C0N	zb
1	fsnd		A0C0N02	True	治理废水项目完成投资	False	A0C0N	zb
2	fsnd		A0C0N03	True	治理废气项目完成投资	False	A0C0N	zb
3	fsnd		A0C0N04	True	治理固体废物项目完成投资	False	A0C0N	zb
4	fsnd		A0C0N05	True	治理噪声项目完成投资	False	A0C0N	zb
5	fsnd		A0C0N06	True	治理其他项目完成投资	False	A0C0N	zb
6	fsnd		A0C0N07	True	工业污染治理本年竣工项目数	False	A0C0N	zb
0	fsnd		A0C0O01	True	林业投资本年资金来源	False	A0C0O	zb
1	fsnd		A0C0O02	True	林业投资上年末结余资金	False	A0C0O	zb
2	fsnd		A0C0O03	True	林业投资本年资金来源小计	False	A0C0O	zb
3	fsnd		A0C0O04	True	林业投资国家预算资金	False	A0C0O	zb
4	fsnd		A0C0O05	True	林业投资国内贷款	False	A0C0O	zb
5	fsnd		A0C0O06	True	林业投资债券	False	A0C0O	zb
6	fsnd		A0C0O07	True	林业投资利用外资	False	A0C0O	zb
7	fsnd		A0C0O08	True	林业投资自筹资金	False	A0C0O	zb
8	fsnd		A0C0O09	True	林业投资其它资金	False	A0C0O	zb
0	fsnd		A0C0P01	True	林业投资	False	A0C0P	zb
1	fsnd		A0C0P02	True	生态建设与保护本年完成投资	False	A0C0P	zb
2	fsnd		A0C0P03	True	林业支撑与保障本年完成投资	False	A0C0P	zb
3	fsnd		A0C0P04	True	林业产业发展本年完成投资	False	A0C0P	zb
4	fsnd		A0C0P05	True	其他投资本年完成投资	False	A0C0P	zb
0	fsnd	乡镇个数指农村中经省、自治区、直辖市人民政府批准成立的乡一级行政区划的数量。不包括城关镇、城市街道办事处、工矿区。	A0D0101	True	乡镇数	False	A0D01	zb
1	fsnd		A0D0102	True	乡数	False	A0D01	zb
2	fsnd		A0D0103	True	镇数	False	A0D01	zb
3	fsnd	村委会个数指农村中经上级政府批准，按居住地区设立的基层群众性自治组织的个数。含城关镇中的村。	A0D0104	True	村民委员会数	False	A0D01	zb
0	fsnd		A0D0201	True	乡村户数	False	A0D02	zb
1	fsnd		A0D0202	True	乡村人口	False	A0D02	zb
0	fsnd		A0D0301	True	乡村从业人员	False	A0D03	zb
1	fsnd		A0D0302	True	乡村男性从业人员	False	A0D03	zb
2	fsnd		A0D0303	True	乡村女性从业人员	False	A0D03	zb
3	fsnd		A0D0304	True	农林牧渔业从业人员	False	A0D03	zb
0	fsnd	农林牧渔业总产值指以货币表现的农、林、牧、渔业全部产品和对农林牧渔业生产活动进行的各种支持性服务活动的价值总量，它反映一定时期内农林牧渔业生产总规模和总成果。	A0D0501	True	农林牧渔业总产值	False	A0D05	zb
1	fsnd		A0D0502	True	农业总产值	False	A0D05	zb
2	fsnd		A0D0503	True	林业总产值	False	A0D05	zb
3	fsnd		A0D0504	True	牧业总产值	False	A0D05	zb
4	fsnd		A0D0505	True	渔业总产值	False	A0D05	zb
5	fsnd		A0D0506	True	农林牧渔业总产值指数(上年=100)	False	A0D05	zb
6	fsnd		A0D0507	True	农业总产值指数(上年=100)	False	A0D05	zb
7	fsnd		A0D0508	True	林业总产值指数(上年=100)	False	A0D05	zb
8	fsnd		A0D0509	True	牧业总产值指数(上年=100)	False	A0D05	zb
9	fsnd		A0D050A	True	渔业总产值指数(上年=100)	False	A0D05	zb
0	fsnd		A0D0601	True	农林牧渔业增加值	False	A0D06	zb
1	fsnd		A0D0602	True	农业增加值	False	A0D06	zb
2	fsnd		A0D0603	True	林业增加值	False	A0D06	zb
3	fsnd		A0D0604	True	牧业增加值	False	A0D06	zb
4	fsnd		A0D0605	True	渔业增加值	False	A0D06	zb
0	fsnd	农业机械总动力指全部农业机械动力的额定功率之和。农业机械是指用于种植业、畜牧业、渔业、农产品初加工、农用运输和农田基本建设等活动的机械及设备。农机总动力按使用能源不同分为以下四部分：柴油发动机动力：指全部柴油发动机额定功率之和；汽油发动机动力：指全部汽油发动机额定功率之和；电动机动力：指全部电动机（含潜水电泵的电动机）额定功率之和；其他机械动力：指采用柴油、汽油、电力之外的其他能源，如水力、风力、煤炭、太阳能等动力机械功率之和。	A0D0G01	True	农业机械总动力	False	A0D0G	zb
1	fsnd		A0D0G02	True	农用大中型拖拉机数量	False	A0D0G	zb
2	fsnd		A0D0G03	True	农用大中型拖拉机动力	False	A0D0G	zb
3	fsnd		A0D0G04	True	小型拖拉机数量	False	A0D0G	zb
4	fsnd		A0D0G05	True	小型拖拉机动力	False	A0D0G	zb
5	fsnd		A0D0G06	True	大中型拖拉机配套农具	False	A0D0G	zb
6	fsnd		A0D0G07	True	小型拖拉机配套农具	False	A0D0G	zb
7	fsnd		A0D0G08	True	农用排灌电动机数量	False	A0D0G	zb
8	fsnd		A0D0G09	True	农用排灌电动机动力	False	A0D0G	zb
9	fsnd		A0D0G0A	True	农用排灌柴油机数量	False	A0D0G	zb
10	fsnd		A0D0G0B	True	农用排灌柴油机动力	False	A0D0G	zb
11	fsnd		A0D0G0C	True	联合收割机数量	False	A0D0G	zb
12	fsnd		A0D0G0D	True	联合收割机动力	False	A0D0G	zb
13	fsnd		A0D0G0E	True	机动脱粒机数量	False	A0D0G	zb
14	fsnd		A0D0G0F	True	渔用机动船数量	False	A0D0G	zb
15	fsnd		A0D0G0G	True	渔用机动船动力	False	A0D0G	zb
0	fsnd	有效灌溉面积指具有一定的水源，地块比较平整，灌溉工程或设备已经配套，在一般年景下能够进行正常灌溉的耕地面积。在一般情况下，有效灌溉面积应等于灌溉工程或设备已经配套，能够进行正常灌溉的水田和水浇地面积之和。它是反映我国农田水利建设的重要指标。	A0D0H01	True	有效灌溉面积	False	A0D0H	zb
1	fsnd		A0D0H02	True	农用化肥施用折纯量	False	A0D0H	zb
2	fsnd		A0D0H03	True	农用氮肥施用折纯量	False	A0D0H	zb
3	fsnd		A0D0H04	True	农用磷肥施用折纯量	False	A0D0H	zb
4	fsnd		A0D0H05	True	农用钾肥施用折纯量	False	A0D0H	zb
5	fsnd		A0D0H06	True	农用复合肥施用折纯量	False	A0D0H	zb
6	fsnd		A0D0H07	True	乡村办水电站个数	False	A0D0H	zb
7	fsnd		A0D0H08	True	乡村办水电站装机容量	False	A0D0H	zb
8	fsnd		A0D0H09	True	农村用电量	False	A0D0H	zb
0	fsnd		A0D0I01	True	农村水电建设本年完成投资额	False	A0D0I	zb
1	fsnd		A0D0I02	True	农村发电设备容量	False	A0D0I	zb
2	fsnd		A0D0I03	True	农村新增发电设备容量	False	A0D0I	zb
3	fsnd		A0D0I04	True	农村在建电站规模	False	A0D0I	zb
4	fsnd		A0D0I05	True	农村当年新开工电站规模	False	A0D0I	zb
5	fsnd		A0D0I06	True	农村发电量	False	A0D0I	zb
0	fsnd		A0D0J01	True	水库数	False	A0D0J	zb
1	fsnd		A0D0J02	True	水库总库容量	False	A0D0J	zb
2	fsnd	除涝面积指由于兴修治涝工程或安装排涝机械等水利设施（或进行改种），使易涝耕地免除淹涝，除涝标准达到三年一遇以上者。易涝面积虽经过治理，但标准尚未达到三年一遇标准的，不作为除涝面积统计。	A0D0J03	True	除涝面积	False	A0D0J	zb
3	fsnd	水土流失治理面积（水土保持面积）指在山丘地区水土流失面积上，按照综合治理的原则，采取各种治理措施如：水平梯田、淤地坝、谷坊、造林种草、封山育林育草（指有造林、种草补植任务的）等，以及按小流域综合治理措施所治理的水土流失面积总和。	A0D0J04	True	水土流失治理面积	False	A0D0J	zb
0	fsnd		A0D0K01	True	农用柴油使用量	False	A0D0K	zb
1	fsnd		A0D0K02	True	农药使用量	False	A0D0K	zb
0	fsnd		A0D0L01	True	农用塑料薄膜使用量	False	A0D0L	zb
0	fsnd		A0D0M01	True	农村居民家庭拥有生产性固定资产原值	False	A0D0M	zb
1	fsnd		A0D0M02	True	农村居民家庭拥有农业生产性固定资产原值	False	A0D0M	zb
2	fsnd		A0D0M03	True	农村居民家庭拥有农业房屋及建筑物原值	False	A0D0M	zb
3	fsnd		A0D0M04	True	农村居民家庭拥有役畜原值	False	A0D0M	zb
4	fsnd		A0D0M05	True	农村居民家庭拥大中型铁木农具原值	False	A0D0M	zb
5	fsnd		A0D0M06	True	农村居民家庭拥有农业机械原值	False	A0D0M	zb
6	fsnd		A0D0M07	True	农村居民家庭拥有林业生产性固定资产原值	False	A0D0M	zb
7	fsnd		A0D0M08	True	农村居民家庭拥有林业机械原值	False	A0D0M	zb
8	fsnd		A0D0M09	True	农村居民家庭拥有牧业生产性固定资产原值	False	A0D0M	zb
9	fsnd		A0D0M0A	True	农村居民家庭拥有牧业房屋及建筑物原值	False	A0D0M	zb
10	fsnd		A0D0M0B	True	农村居民家庭拥有产品畜原值	False	A0D0M	zb
11	fsnd		A0D0M0C	True	农村居民家庭拥有渔业生产性固定资产原值	False	A0D0M	zb
12	fsnd		A0D0M0D	True	农村居民家庭拥有渔业机械原值	False	A0D0M	zb
13	fsnd		A0D0M0E	True	农村居民家庭拥有采矿业生产性固定资产原值	False	A0D0M	zb
14	fsnd		A0D0M0F	True	农村居民家庭拥有制造业生产性固定资产原值	False	A0D0M	zb
15	fsnd		A0D0M0G	True	农村居民家庭拥有制造业房屋及建筑物原值	False	A0D0M	zb
16	fsnd		A0D0M0H	True	农村居民家庭拥有生产设备原值	False	A0D0M	zb
17	fsnd		A0D0M0I	True	农村居民家庭拥有电力煤气与水的生产及供应生产性固定资产原值	False	A0D0M	zb
18	fsnd		A0D0M0J	True	农村居民家庭拥有建筑业生产性固定资产原值	False	A0D0M	zb
